route_id,route_short_name,direction_id,time_band,trips,median_runtime_min,p10_runtime_min,p90_runtime_min,runtime_spread_min,layovers,median_layover_min,p10_layover_min,p90_layover_min,layover_score,runtime_score,fragility_score,why
47,47,1,Overnight (0–6),33,7.0,5.0,25.0,20.0,25.0,2.0,1.0,5.600000000000001,0.8,0.5714285714285714,68.6,very low recovery time
47,47,1,PM Peak (15–19),81,8.0,6.0,45.0,39.0,76.0,2.0,2.0,19.5,0.8,1.0,90.0,"very low recovery time, high schedule variability"
48,48,0,AM Peak (6–9),8,25.0,19.0,25.0,6.0,8.0,5.0,3.1,10.0,0.5,0.17142857142857143,33.6,moderate
48,48,0,Evening (19–24),11,20.0,18.0,20.0,2.0,11.0,0.0,0.0,2.0,1.0,0.05714285714285714,52.9,no recovery time
48,48,0,Midday (9–15),14,21.0,21.0,23.800000000000004,2.8000000000000043,14.0,4.0,4.0,5.0,0.6,0.08000000000000013,34.0,moderate
48,48,0,Overnight (0–6),4,18.0,18.0,18.7,0.6999999999999993,3.0,2.0,2.0,2.0,0.8,0.01999999999999998,41.0,very low recovery time
48,48,0,PM Peak (15–19),8,25.0,25.0,25.0,0.0,8.0,5.0,3.5000000000000004,5.0,0.5,0.0,25.0,moderate
48,48,1,AM Peak (6–9),8,26.0,21.0,26.0,5.0,8.0,5.0,4.0,6.8999999999999995,0.5,0.14285714285714285,32.1,moderate
48,48,1,Evening (19–24),11,22.0,19.0,22.0,3.0,7.0,8.0,7.6,10.000000000000002,0.19999999999999996,0.08571428571428572,14.3,moderate
48,48,1,Midday (9–15),16,21.0,21.0,22.5,1.5,15.0,4.0,4.0,5.799999999999999,0.6,0.04285714285714286,32.1,moderate
48,48,1,Overnight (0–6),5,19.0,19.0,21.0,2.0,1.0,2.0,2.0,2.0,0.8,0.05714285714285714,42.9,very low recovery time
48,48,1,PM Peak (15–19),10,23.0,22.8,23.0,0.1999999999999993,8.0,7.0,7.0,7.0,0.30000000000000004,0.005714285714285694,15.3,moderate
49,49,0,AM Peak (6–9),12,11.0,9.2,11.0,1.8000000000000007,11.0,0.0,0.0,1.0,1.0,0.05142857142857145,52.6,no recovery time
49,49,0,Evening (19–24),10,10.5,9.0,11.0,2.0,10.0,0.0,0.0,2.0,1.0,0.05714285714285714,52.9,no recovery time
49,49,0,Midday (9–15),12,11.0,11.0,11.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
49,49,0,Overnight (0–6),6,9.0,8.0,9.0,1.0,7.0,2.0,1.2000000000000002,3.4000000000000004,0.8,0.02857142857142857,41.4,very low recovery time
49,49,0,PM Peak (15–19),15,13.0,13.0,13.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
49,49,1,AM Peak (6–9),11,18.0,17.0,18.0,1.0,11.0,3.0,3.0,3.0,0.7,0.02857142857142857,36.4,very low recovery time
49,49,1,Evening (19–24),10,13.0,11.0,13.0,2.0,10.0,6.0,6.0,8.0,0.4,0.05714285714285714,22.9,moderate
49,49,1,Midday (9–15),12,14.0,14.0,14.0,0.0,12.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
49,49,1,Overnight (0–6),9,11.0,7.633333333333334,14.0,6.366666666666666,7.0,8.0,6.800000000000001,10.0,0.19999999999999996,0.1819047619047619,19.1,moderate
49,49,1,PM Peak (15–19),15,16.0,16.0,16.0,0.0,12.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
50,50,0,AM Peak (6–9),13,20.0,14.0,20.0,6.0,12.0,2.0,2.0,2.0,0.8,0.17142857142857143,48.6,very low recovery time
50,50,0,Evening (19–24),15,16.0,14.0,16.0,2.0,15.0,2.0,2.0,2.0,0.8,0.05714285714285714,42.9,very low recovery time
50,50,0,Midday (9–15),18,18.0,18.0,18.0,0.0,19.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
50,50,0,Overnight (0–6),9,14.0,13.0,14.0,1.0,6.0,2.0,1.5,8.5,0.8,0.02857142857142857,41.4,very low recovery time
50,50,0,PM Peak (15–19),14,20.0,20.0,20.0,0.0,15.0,2.0,2.0,2.0,0.8,0.0,40.0,very low recovery time
50,50,1,AM Peak (6–9),13,19.0,15.0,19.0,4.0,13.0,7.0,5.0,7.0,0.30000000000000004,0.11428571428571428,20.7,moderate
50,50,1,Evening (19–24),15,16.0,13.0,16.0,3.0,15.0,6.0,6.0,11.0,0.4,0.08571428571428572,24.3,moderate
50,50,1,Midday (9–15),19,17.0,17.0,17.0,0.0,18.0,3.0,3.0,3.0,0.7,0.0,35.0,very low recovery time
50,50,1,Overnight (0–6),8,13.0,11.0,15.0,4.0,8.0,5.0,3.4000000000000004,11.0,0.5,0.11428571428571428,30.7,moderate
50,50,1,PM Peak (15–19),16,19.0,19.0,19.0,0.0,15.0,7.0,7.0,10.799999999999999,0.30000000000000004,0.0,15.0,moderate
51,51,0,AM Peak (6–9),8,49.0,47.4,49.0,1.6000000000000014,6.0,10.5,10.0,12.0,0.0,0.045714285714285756,2.3,moderate
51,51,0,Evening (19–24),11,36.0,35.0,41.0,6.0,11.0,10.0,9.0,10.0,0.0,0.17142857142857143,8.6,moderate
51,51,0,Midday (9–15),12,48.0,48.0,49.8,1.7999999999999972,13.0,10.0,10.0,10.0,0.0,0.051428571428571344,2.6,moderate
51,51,0,Overnight (0–6),3,35.0,35.0,42.2,7.200000000000003,3.0,3.0,0.6000000000000001,5.4,0.7,0.2057142857142858,45.3,very low recovery time
51,51,0,PM Peak (15–19),10,50.0,41.9,50.0,8.100000000000001,10.0,10.0,9.8,10.0,0.0,0.23142857142857146,11.6,moderate
51,51,1,AM Peak (6–9),7,55.0,53.4,55.0,1.6000000000000014,7.0,6.0,6.0,12.8,0.4,0.045714285714285756,22.3,moderate
51,51,1,Evening (19–24),12,47.0,39.0,47.0,8.0,11.0,6.0,2.0,12.0,0.4,0.22857142857142856,31.4,moderate
51,51,1,Midday (9–15),13,54.0,54.0,55.0,1.0,12.0,4.0,2.2,15.500000000000002,0.6,0.02857142857142857,31.4,moderate
51,51,1,Overnight (0–6),6,42.0,39.0,48.0,9.0,3.0,6.0,1.2000000000000002,14.0,0.4,0.2571428571428571,32.9,moderate
51,51,1,PM Peak (15–19),10,60.0,47.02,60.0,12.979999999999997,9.0,5.0,5.0,19.8,0.5,0.3708571428571428,43.5,moderate
52,52,0,AM Peak (6–9),51,48.0,5.0,79.86666666666666,74.86666666666666,48.0,1.0,0.0,12.200000000000017,0.9,1.0,95.0,"no recovery time, high schedule variability"
52,52,0,Evening (19–24),61,42.0,3.0,67.9,64.9,61.0,0.0,0.0,10.0,1.0,1.0,100.0,"no recovery time, high schedule variability"
52,52,0,Midday (9–15),95,48.0,5.0,79.86666666666666,74.86666666666666,93.0,3.0,0.0,14.0,0.7,1.0,85.0,"very low recovery time, high schedule variability"
52,52,0,Overnight (0–6),39,44.0,3.44,63.31666666666667,59.87666666666667,30.0,0.0,0.0,6.0,1.0,1.0,100.0,"no recovery time, high schedule variability"
52,52,0,PM Peak (15–19),70,57.0,5.0,83.81666666666666,78.81666666666666,65.0,8.0,0.0,14.600000000000001,0.19999999999999996,1.0,60.0,high schedule variability
52,52,1,AM Peak (6–9),37,61.0,39.0,80.0,41.0,22.0,5.133333333333334,2.22,10.133333333333333,0.4866666666666666,1.0,74.3,high schedule variability
52,52,1,Evening (19–24),46,49.5,29.0,66.5,37.5,28.0,6.083333333333333,2.8150000000000004,8.115,0.3916666666666667,1.0,69.6,high schedule variability
52,52,1,Midday (9–15),76,56.5,39.0,78.0,39.0,49.0,8.0,4.9333333333333345,8.133333333333333,0.19999999999999996,1.0,60.0,high schedule variability
52,52,1,Overnight (0–6),26,47.0,29.0,59.275,30.275,13.0,7.083333333333333,4.283333333333333,12.466666666666669,0.29166666666666674,0.865,57.8,high schedule variability
52,52,1,PM Peak (15–19),51,64.0,41.0,81.0,40.0,34.0,8.183333333333334,7.15,8.86,0.18166666666666664,1.0,59.1,high schedule variability
53,53,0,AM Peak (6–9),28,58.0,52.0,58.0,6.0,27.0,10.0,4.0,10.0,0.0,0.17142857142857143,8.6,moderate
53,53,0,Evening (19–24),42,49.0,41.0,58.0,17.0,49.0,4.0,2.0,4.0,0.6,0.4857142857142857,54.3,moderate
53,53,0,Midday (9–15),56,54.0,54.0,64.0,10.0,55.0,4.0,4.0,4.0,0.6,0.2857142857142857,44.3,moderate
53,53,0,Overnight (0–6),24,52.0,41.0,52.0,11.0,20.0,4.0,1.8000000000000003,4.6000000000000085,0.6,0.3142857142857143,45.7,moderate
53,53,0,PM Peak (15–19),40,60.0,49.0,60.0,11.0,37.0,4.0,4.0,7.399999999999999,0.6,0.3142857142857143,45.7,moderate
53,53,1,AM Peak (6–9),28,60.0,57.0,60.0,3.0,21.0,11.0,8.0,11.0,0.0,0.08571428571428572,4.3,moderate
53,53,1,Evening (19–24),51,54.0,32.88333333333333,57.0,24.116666666666667,39.0,3.0,2.0,13.0,0.7,0.689047619047619,69.5,"very low recovery time, high schedule variability"
53,53,1,Midday (9–15),56,56.0,56.0,66.0,10.0,53.0,3.0,3.0,9.0,0.7,0.2857142857142857,49.3,very low recovery time
53,53,1,Overnight (0–6),19,50.0,32.88333333333333,57.0,24.116666666666667,10.0,1.0,1.0,13.0,0.9,0.689047619047619,79.5,"no recovery time, high schedule variability"
53,53,1,PM Peak (15–19),40,68.0,54.0,68.0,14.0,32.0,11.0,5.1,11.0,0.0,0.4,20.0,moderate
54,54,0,AM Peak (6–9),37,71.11666666666666,68.71666666666665,85.0,16.283333333333346,27.0,10.0,5.2,12.800000000000004,0.0,0.4652380952380956,23.3,moderate
54,54,0,Evening (19–24),42,58.11666666666667,3.0,69.0,66.0,39.0,10.0,1.0,13.200000000000003,0.0,1.0,50.0,high schedule variability
54,54,0,Midday (9–15),54,81.05833333333334,72.11666666666666,85.0,12.88333333333334,52.0,13.0,8.100000000000001,13.0,0.0,0.3680952380952383,18.4,moderate
54,54,0,Overnight (0–6),27,59.0,3.0,77.0,74.0,19.0,12.0,1.0,12.0,0.0,1.0,50.0,high schedule variability
54,54,0,PM Peak (15–19),43,77.11666666666666,68.11666666666666,91.0,22.88333333333334,40.0,11.0,8.9,12.200000000000003,0.0,0.653809523809524,32.7,moderate
54,54,1,AM Peak (6–9),36,74.85,70.7,85.0,14.299999999999997,14.0,8.0,2.6,8.700000000000001,0.19999999999999996,0.4085714285714285,30.4,moderate
54,54,1,Evening (19–24),35,65.0,54.016666666666666,78.80000000000001,24.783333333333346,18.0,9.0,0.0,13.3,0.09999999999999998,0.7080952380952384,40.4,high schedule variability
54,54,1,Midday (9–15),52,85.85,74.36666666666666,88.0,13.63333333333334,26.0,10.0,6.0,10.5,0.0,0.3895238095238097,19.5,moderate
54,54,1,Overnight (0–6),21,62.0,54.016666666666666,79.0,24.983333333333334,9.0,0.0,0.0,0.0,1.0,0.7138095238095238,85.7,"no recovery time, high schedule variability"
54,54,1,PM Peak (15–19),44,88.35,79.36666666666666,99.0,19.63333333333334,19.0,12.0,7.0,13.2,0.0,0.5609523809523811,28.0,moderate
55,55,0,AM Peak (6–9),8,19.0,14.0,19.0,5.0,8.0,7.0,2.0,8.5,0.30000000000000004,0.14285714285714285,22.1,moderate
55,55,0,Evening (19–24),11,14.0,12.0,14.0,2.0,10.0,2.0,2.0,4.199999999999999,0.8,0.05714285714285714,42.9,very low recovery time
55,55,0,Midday (9–15),12,15.0,15.0,15.0,0.0,12.0,1.0,1.0,1.0,0.9,0.0,45.0,no recovery time
55,55,0,Overnight (0–6),5,12.0,12.0,14.0,2.0,4.0,4.0,2.6,4.0,0.6,0.05714285714285714,32.9,moderate
55,55,0,PM Peak (15–19),12,19.0,19.0,19.0,0.0,11.0,6.0,6.0,6.0,0.4,0.0,20.0,moderate
55,55,1,AM Peak (6–9),8,13.0,11.0,13.0,2.0,8.0,1.0,1.0,3.0,0.9,0.05714285714285714,47.9,no recovery time
55,55,1,Evening (19–24),10,13.0,11.0,13.0,2.0,11.0,1.0,1.0,3.0,0.9,0.05714285714285714,47.9,no recovery time
55,55,1,Midday (9–15),13,13.0,13.0,13.0,0.0,12.0,1.0,1.0,1.0,0.9,0.0,45.0,no recovery time
55,55,1,Overnight (0–6),5,11.0,5.63,11.0,5.37,5.0,3.0,1.8,3.0,0.7,0.15342857142857144,42.7,very low recovery time
55,55,1,PM Peak (15–19),12,15.0,15.0,15.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
56,56,0,AM Peak (6–9),11,27.0,27.0,27.0,0.0,11.0,9.0,9.0,12.0,0.09999999999999998,0.0,5.0,moderate
56,56,0,Evening (19–24),15,25.0,21.0,25.0,4.0,15.0,5.0,1.4000000000000001,5.0,0.5,0.11428571428571428,30.7,moderate
56,56,0,Midday (9–15),28,29.0,29.0,29.0,0.0,24.0,5.0,5.0,5.0,0.5,0.0,25.0,moderate
56,56,0,Overnight (0–6),6,21.0,21.0,26.0,5.0,4.0,2.0,2.0,5.500000000000001,0.8,0.14285714285714285,47.1,very low recovery time
56,56,0,PM Peak (15–19),17,32.0,28.0,32.0,4.0,15.0,8.0,7.4,8.6,0.19999999999999996,0.11428571428571428,15.7,moderate
56,56,1,AM Peak (6–9),16,30.0,25.0,30.0,5.0,12.0,9.0,0.9000000000000008,11.700000000000001,0.09999999999999998,0.14285714285714285,12.1,moderate
56,56,1,Evening (19–24),15,26.0,21.0,29.0,8.0,16.0,4.0,1.5,9.5,0.6,0.22857142857142856,41.4,moderate
56,56,1,Midday (9–15),28,31.0,31.0,31.0,0.0,27.0,4.0,1.2000000000000002,4.0,0.6,0.0,30.0,moderate
56,56,1,Overnight (0–6),7,21.0,15.816666666666666,21.0,5.183333333333334,5.0,2.0,0.0,5.0,0.8,0.1480952380952381,47.4,very low recovery time
56,56,1,PM Peak (15–19),15,33.0,33.0,33.0,0.0,15.0,7.0,0.0,7.0,0.30000000000000004,0.0,15.0,moderate
57,57,0,AM Peak (6–9),16,37.75,31.5,37.75,6.25,14.0,8.0,2.9000000000000004,8.0,0.19999999999999996,0.17857142857142858,18.9,moderate
57,57,0,Evening (19–24),17,33.75,30.5,33.75,3.25,17.0,4.0,4.0,7.0,0.6,0.09285714285714286,34.6,moderate
57,57,0,Midday (9–15),35,37.5,37.5,37.5,0.0,35.0,5.0,5.0,5.600000000000001,0.5,0.0,25.0,moderate
57,57,0,Overnight (0–6),9,31.5,30.5,31.5,1.0,7.0,5.0,5.0,7.0,0.5,0.02857142857142857,26.4,moderate
57,57,0,PM Peak (15–19),19,39.75,33.75,39.75,6.0,19.0,4.0,4.0,5.199999999999999,0.6,0.17142857142857143,38.6,moderate
57,57,1,AM Peak (6–9),16,39.31666666666667,35.05,39.31666666666667,4.266666666666673,,10.0,,,0.0,0.12190476190476209,6.1,moderate
57,57,1,Evening (19–24),17,34.05,31.05,34.05,2.9999999999999964,,10.0,,,0.0,0.08571428571428562,4.3,moderate
57,57,1,Midday (9–15),36,38.05,38.05,38.81666666666666,0.7666666666666657,,10.0,,,0.0,0.02190476190476188,1.1,moderate
57,57,1,Overnight (0–6),8,34.8,31.05,34.8,3.7499999999999964,,10.0,,,0.0,0.10714285714285704,5.4,moderate
57,57,1,PM Peak (15–19),19,42.31666666666667,34.05,42.31666666666667,8.266666666666673,,10.0,,,0.0,0.23619047619047637,11.8,moderate
59,59,0,AM Peak (6–9),12,30.0,28.2,32.0,3.8000000000000007,12.0,4.0,2.0,6.0,0.6,0.1085714285714286,35.4,moderate
59,59,0,Evening (19–24),11,28.0,25.0,28.0,3.0,13.0,2.0,0.0,4.0,0.8,0.08571428571428572,44.3,very low recovery time
59,59,0,Midday (9–15),16,32.0,31.0,33.0,2.0,15.0,5.0,2.4000000000000004,6.6,0.5,0.05714285714285714,27.9,moderate
59,59,0,Overnight (0–6),5,25.0,17.12,27.2,10.079999999999998,4.0,4.5,4.0,5.0,0.55,0.288,41.9,moderate
59,59,0,PM Peak (15–19),13,37.0,37.0,39.0,2.0,13.0,4.0,2.0,5.0,0.6,0.05714285714285714,32.9,moderate
59,59,1,AM Peak (6–9),12,35.0,33.2,37.0,3.799999999999997,10.0,4.0,4.0,8.2,0.6,0.10857142857142849,35.4,moderate
59,59,1,Evening (19–24),13,28.0,25.4,30.8,5.400000000000002,12.0,6.5,0.30000000000000027,12.600000000000001,0.35,0.15428571428571436,25.2,moderate
59,59,1,Midday (9–15),16,33.0,32.0,34.5,2.5,15.0,7.0,0.40000000000000013,9.399999999999999,0.30000000000000004,0.07142857142857142,18.6,moderate
59,59,1,Overnight (0–6),3,7.4,7.013333333333334,21.48,14.466666666666667,2.0,6.0,5.2,6.8,0.4,0.41333333333333333,40.7,moderate
59,59,1,PM Peak (15–19),13,36.0,36.0,37.0,1.0,11.0,12.0,8.0,12.0,0.0,0.02857142857142857,1.4,moderate
60,60,0,AM Peak (6–9),27,31.45,27.583333333333332,31.45,3.866666666666667,28.0,4.55,4.416666666666667,4.55,0.545,0.11047619047619049,32.8,moderate
60,60,0,Evening (19–24),28,28.45,22.583333333333332,45.0,22.416666666666668,24.0,1.55,1.55,8.0,0.845,0.6404761904761905,74.3,very low recovery time
60,60,0,Midday (9–15),42,32.45,31.45,35.45,4.0000000000000036,42.0,4.55,4.55,4.55,0.545,0.1142857142857144,33.0,moderate
60,60,0,Overnight (0–6),22,30.283333333333335,21.683333333333334,47.10000000000001,25.416666666666675,16.0,4.208333333333334,1.7083333333333335,8.0,0.5791666666666666,0.7261904761904764,65.3,high schedule variability
60,60,0,PM Peak (15–19),29,38.45,35.45,38.45,3.0,29.0,1.55,1.55,3.55,0.845,0.08571428571428572,46.5,very low recovery time
60,60,1,AM Peak (6–9),26,34.0,30.0,34.0,4.0,26.0,7.0,4.0,7.0,0.30000000000000004,0.11428571428571428,20.7,moderate
60,60,1,Evening (19–24),27,34.0,26.8,45.0,18.2,29.0,6.0,4.0,10.0,0.4,0.52,46.0,moderate
60,60,1,Midday (9–15),43,35.0,34.0,38.0,4.0,41.0,9.0,5.0,9.0,0.09999999999999998,0.11428571428571428,10.7,moderate
60,60,1,Overnight (0–6),19,27.0,23.776666666666667,45.06666666666667,21.290000000000003,11.0,10.0,2.0,13.0,0.0,0.6082857142857143,30.4,moderate
60,60,1,PM Peak (15–19),30,41.0,38.9,41.0,2.1000000000000014,28.0,7.0,7.0,7.0,0.30000000000000004,0.06000000000000004,18.0,moderate
61,61,0,AM Peak (6–9),9,23.0,15.0,23.0,8.0,9.0,10.0,5.0,10.4,0.0,0.22857142857142856,11.4,moderate
61,61,0,Evening (19–24),15,15.0,14.0,18.6,4.600000000000001,14.0,5.0,2.0,8.100000000000003,0.5,0.13142857142857148,31.6,moderate
61,61,0,Midday (9–15),19,20.0,20.0,20.4,0.3999999999999986,19.0,8.0,7.8,9.0,0.19999999999999996,0.011428571428571389,10.6,moderate
61,61,0,Overnight (0–6),7,14.0,14.0,15.0,1.0,7.0,6.0,6.0,7.0,0.4,0.02857142857142857,21.4,moderate
61,61,0,PM Peak (15–19),14,22.0,19.0,22.0,3.0,13.0,15.0,8.0,15.0,0.0,0.08571428571428572,4.3,moderate
61,61,1,AM Peak (6–9),10,23.0,16.0,23.0,7.0,9.0,2.0,2.0,4.0,0.8,0.2,50.0,very low recovery time
61,61,1,Evening (19–24),15,18.0,15.0,21.2,6.199999999999999,15.0,5.0,5.0,5.6,0.5,0.17714285714285713,33.9,moderate
61,61,1,Midday (9–15),21,21.0,21.0,23.0,2.0,20.0,5.0,4.0,7.0,0.5,0.05714285714285714,27.9,moderate
61,61,1,Overnight (0–6),6,15.0,15.0,15.5,0.5,5.0,5.0,3.2,5.0,0.5,0.014285714285714285,25.7,moderate
61,61,1,PM Peak (15–19),13,31.0,22.6,31.0,8.399999999999999,13.0,4.0,2.4000000000000004,5.0,0.6,0.23999999999999996,42.0,moderate
62,62,0,AM Peak (6–9),10,31.0,24.0,31.0,7.0,9.0,7.0,6.0,8.0,0.30000000000000004,0.2,25.0,moderate
62,62,0,Evening (19–24),15,22.0,20.0,22.0,2.0,15.0,2.0,0.0,2.0,0.8,0.05714285714285714,42.9,very low recovery time
62,62,0,Midday (9–15),18,27.0,27.0,27.0,0.0,19.0,5.0,2.6,5.0,0.5,0.0,25.0,moderate
62,62,0,Overnight (0–6),5,20.0,20.0,24.0,4.0,4.0,0.0,0.0,5.600000000000001,1.0,0.11428571428571428,55.7,no recovery time
62,62,0,PM Peak (15–19),14,30.0,30.0,30.0,0.0,13.0,6.0,6.0,6.0,0.4,0.0,20.0,moderate
62,62,1,AM Peak (6–9),11,27.0,22.0,27.0,5.0,11.0,1.0,0.0,7.0,0.9,0.14285714285714285,52.1,no recovery time
62,62,1,Evening (19–24),16,23.0,20.0,23.0,3.0,15.0,7.0,6.0,8.0,0.30000000000000004,0.08571428571428572,19.3,moderate
62,62,1,Midday (9–15),19,25.0,25.0,25.4,0.3999999999999986,17.0,3.0,3.0,3.0,0.7,0.011428571428571389,35.6,very low recovery time
62,62,1,Overnight (0–6),5,20.0,20.0,22.0,2.0,4.0,8.0,2.4000000000000004,8.0,0.19999999999999996,0.05714285714285714,12.9,moderate
62,62,1,PM Peak (15–19),13,30.0,30.0,30.0,0.0,13.0,6.0,2.8000000000000007,6.0,0.4,0.0,20.0,moderate
63,63,0,AM Peak (6–9),66,17.966666666666665,6.25,21.866666666666667,15.616666666666667,29.0,1.0,1.0,4.0,0.9,0.4461904761904762,67.3,no recovery time
63,63,0,Evening (19–24),60,16.65,12.3,19.1,6.800000000000001,31.0,0.0,0.0,0.0,1.0,0.1942857142857143,59.7,no recovery time
63,63,0,Midday (9–15),94,18.916666666666664,16.966666666666665,21.866666666666667,4.900000000000002,46.0,3.0,1.0,3.0,0.7,0.14000000000000007,42.0,very low recovery time
63,63,0,Overnight (0–6),27,13.05,11.966666666666667,18.333333333333332,6.366666666666665,15.0,0.0,0.0,7.199999999999999,1.0,0.18190476190476187,59.1,no recovery time
63,63,0,PM Peak (15–19),90,20.366666666666667,7.5,21.866666666666667,14.366666666666667,48.0,1.0,1.0,1.0,0.9,0.4104761904761905,65.5,no recovery time
63,63,1,AM Peak (6–9),55,17.0,11.916666666666666,28.0,16.083333333333336,40.0,2.0,2.0,7.0,0.8,0.4595238095238096,63.0,very low recovery time
63,63,1,Evening (19–24),65,25.0,13.0,26.0,13.0,61.0,2.0,2.0,8.0,0.8,0.37142857142857144,58.6,very low recovery time
63,63,1,Midday (9–15),92,19.0,16.0,28.0,12.0,82.0,2.0,2.0,8.0,0.8,0.34285714285714286,57.1,very low recovery time
63,63,1,Overnight (0–6),28,13.0,10.0,25.0,15.0,24.0,2.0,2.0,5.0,0.8,0.42857142857142855,61.4,very low recovery time
63,63,1,PM Peak (15–19),96,19.0,16.866666666666667,37.0,20.133333333333333,72.0,2.0,2.0,6.0,0.8,0.5752380952380952,68.8,very low recovery time
64,64,0,AM Peak (6–9),18,8.0,8.0,11.0,3.0,17.0,4.0,0.0,4.0,0.6,0.08571428571428572,34.3,moderate
64,64,0,Evening (19–24),16,9.0,8.0,9.0,1.0,16.0,0.0,0.0,0.0,1.0,0.02857142857142857,51.4,no recovery time
64,64,0,Midday (9–15),37,9.0,9.0,9.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
64,64,0,Overnight (0–6),7,8.0,8.0,8.0,0.0,8.0,0.0,0.0,2.5999999999999996,1.0,0.0,50.0,no recovery time
64,64,0,PM Peak (15–19),24,10.0,10.0,10.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,50.0,no recovery time
64,64,1,AM Peak (6–9),18,9.0,9.0,10.0,1.0,,10.0,,,0.0,0.02857142857142857,1.4,moderate
64,64,1,Evening (19–24),16,9.0,8.0,9.0,1.0,6.0,4.0,4.0,4.0,0.6,0.02857142857142857,31.4,moderate
64,64,1,Midday (9–15),37,9.0,9.0,9.399999999999999,0.3999999999999986,,10.0,,,0.0,0.011428571428571389,0.6,moderate
64,64,1,Overnight (0–6),7,8.0,8.0,9.0,1.0,3.0,4.0,4.0,4.0,0.6,0.02857142857142857,31.4,moderate
64,64,1,PM Peak (15–19),24,11.0,11.0,11.0,0.0,,10.0,,,0.0,0.0,0.0,moderate
65,65,0,AM Peak (6–9),23,21.0,17.0,21.0,4.0,22.0,2.0,2.0,4.0,0.8,0.11428571428571428,45.7,very low recovery time
65,65,0,Evening (19–24),21,19.0,16.0,19.0,3.0,21.0,1.0,1.0,2.0,0.9,0.08571428571428572,49.3,no recovery time
65,65,0,Midday (9–15),29,21.0,21.0,23.0,2.0,29.0,3.0,2.6000000000000005,3.0,0.7,0.05714285714285714,37.9,very low recovery time
65,65,0,Overnight (0–6),15,16.0,16.0,17.0,1.0,14.0,2.0,2.0,2.700000000000001,0.8,0.02857142857142857,41.4,very low recovery time
65,65,0,PM Peak (15–19),27,23.0,23.0,23.0,0.0,26.0,3.0,3.0,3.0,0.7,0.0,35.0,very low recovery time
65,65,1,AM Peak (6–9),21,21.0,18.0,21.0,3.0,22.0,4.0,3.0,4.0,0.6,0.08571428571428572,34.3,moderate
65,65,1,Evening (19–24),22,21.0,17.0,21.0,4.0,21.0,4.0,2.0,4.0,0.6,0.11428571428571428,35.7,moderate
65,65,1,Midday (9–15),30,22.0,22.0,25.0,3.0,29.0,6.0,2.8000000000000003,6.0,0.4,0.08571428571428572,24.3,moderate
65,65,1,Overnight (0–6),14,17.0,17.0,18.0,1.0,10.0,4.0,1.8,4.0,0.6,0.02857142857142857,31.4,moderate
65,65,1,PM Peak (15–19),27,25.0,25.0,25.0,0.0,26.0,3.0,3.0,3.0,0.7,0.0,35.0,very low recovery time
66,66,0,AM Peak (6–9),31,19.0,13.916666666666666,23.0,9.083333333333334,29.0,1.0,0.8000000000000003,5.0,0.9,0.25952380952380955,58.0,no recovery time
66,66,0,Evening (19–24),22,19.433333333333334,14.9,24.0,9.1,22.0,1.0,0.0,3.0,0.9,0.26,58.0,no recovery time
66,66,0,Midday (9–15),28,17.4,16.9,23.0,6.100000000000001,27.0,8.0,0.0,8.0,0.19999999999999996,0.17428571428571432,18.7,moderate
66,66,0,Overnight (0–6),9,14.9,12.133333333333333,22.0,9.866666666666667,6.0,1.5,0.0,3.5,0.85,0.28190476190476194,56.6,very low recovery time
66,66,0,PM Peak (15–19),40,25.0,18.866666666666667,25.0,6.133333333333333,39.0,1.0,1.0,4.0,0.9,0.17523809523809522,53.8,no recovery time
66,66,1,AM Peak (6–9),28,17.433333333333334,16.33,19.866666666666667,3.536666666666669,19.0,6.133333333333334,6.1,6.133333333333334,0.3866666666666666,0.10104761904761911,24.4,moderate
66,66,1,Evening (19–24),23,14.9,12.0,16.866666666666667,4.866666666666667,,10.0,,,0.0,0.13904761904761906,7.0,moderate
66,66,1,Midday (9–15),28,16.933333333333334,16.0,17.866666666666667,1.8666666666666671,1.0,7.133333333333334,7.133333333333334,7.133333333333334,0.2866666666666666,0.053333333333333344,17.0,moderate
66,66,1,Overnight (0–6),9,14.9,12.0,15.38,3.380000000000001,1.0,21.083333333333332,21.083333333333332,21.083333333333332,0.0,0.0965714285714286,4.8,moderate
66,66,1,PM Peak (15–19),40,17.866666666666667,16.0,17.866666666666667,1.8666666666666671,38.0,6.133333333333334,6.133333333333334,6.133333333333334,0.3866666666666666,0.053333333333333344,22.0,moderate
67,67,0,AM Peak (6–9),23,15.0,15.0,30.0,15.0,21.0,0.0,0.0,0.0,1.0,0.42857142857142855,71.4,no recovery time
67,67,0,Evening (19–24),15,24.0,22.0,24.0,2.0,14.0,2.0,0.6000000000000001,4.800000000000004,0.8,0.05714285714285714,42.9,very low recovery time
67,67,0,Midday (9–15),26,28.0,28.0,28.0,0.0,24.0,4.0,4.0,4.0,0.6,0.0,30.0,moderate
